customer_id,region,usage_type,date,raw_hardness_ppm,treated_hardness_ppm,daily_usage_liters,system_uptime_percent,days_since_maintenance,reduction_percent,performance_status,risk_flag,cluster,cluster_label
1052,Nashik,Agriculture,2023-09-05,440,133,1478,86.91355261857056,20,69.77272727272728,Excellent,True,0,Low Performance
1059,Mumbai,Agriculture,2023-09-06,462,139,1873,91.13627722952316,73,69.91341991341992,Excellent,True,1,Efficient High Usage
1004,Nashik,Residential,2023-09-07,422,160,1995,90.31565774479203,17,62.08530805687204,Excellent,False,0,Low Performance
1067,Mumbai,Agriculture,2023-09-08,474,277,1819,89.54244833468113,27,41.56118143459916,Average,True,0,Low Performance
1005,Pune,Industrial,2023-09-09,447,294,895,95.96319434983312,47,34.22818791946309,Poor,False,1,Efficient High Usage
1095,Pune,Agriculture,2023-09-10,559,161,996,95.51088281926395,2,71.19856887298748,Excellent,False,0,Low Performance
1093,Pune,Residential,2023-09-11,517,157,309,93.83530136471369,63,69.63249516441006,Excellent,True,2,Maintenance Risk
1046,Nashik,Residential,2023-09-12,499,260,915,99.0799721994006,62,47.89579158316633,Average,True,1,Efficient High Usage
1098,Mumbai,Industrial,2023-09-13,566,174,1931,90.24781576271282,19,69.25795053003534,Excellent,False,0,Low Performance
1054,Pune,Residential,2023-09-14,689,115,708,88.6570290656527,17,83.30914368650217,Excellent,True,2,Maintenance Risk
1039,Pune,Agriculture,2023-09-15,555,181,546,94.838549696476,69,67.38738738738739,Excellent,True,2,Maintenance Risk
1051,Mumbai,Residential,2023-09-16,406,193,559,87.98221091406104,39,52.463054187192114,Average,True,2,Maintenance Risk
1015,Pune,Industrial,2023-09-17,595,147,1067,89.72515760775137,82,75.29411764705883,Excellent,True,1,Efficient High Usage
1012,Mumbai,Residential,2023-09-18,455,237,571,88.36903660112327,71,47.91208791208791,Average,True,1,Efficient High Usage
1029,Mumbai,Residential,2023-09-19,592,181,1843,86.03730351577752,81,69.42567567567568,Excellent,True,1,Efficient High Usage
1018,Mumbai,Residential,2023-09-20,446,137,469,97.4124811245351,39,69.28251121076234,Excellent,False,2,Maintenance Risk
1016,Mumbai,Industrial,2023-09-21,547,226,999,88.81810814382492,36,58.68372943327239,Average,True,2,Maintenance Risk
1062,Mumbai,Residential,2023-09-22,674,118,1615,92.09541255014533,40,82.49258160237389,Excellent,False,0,Low Performance
1018,Nashik,Residential,2023-09-23,556,263,1022,85.64972909881467,45,52.69784172661871,Average,True,1,Efficient High Usage
1091,Pune,Agriculture,2023-09-24,601,286,236,95.49009199378963,4,52.4126455906822,Average,False,2,Maintenance Risk
1057,Nashik,Industrial,2023-09-25,525,162,466,89.95841503459437,25,69.14285714285714,Excellent,True,2,Maintenance Risk
1054,Pune,Residential,2023-09-26,693,176,1011,96.17105091743817,69,74.60317460317461,Excellent,True,1,Efficient High Usage
1089,Nashik,Industrial,2023-09-27,463,273,283,91.18604590701798,30,41.03671706263499,Average,False,2,Maintenance Risk
1089,Mumbai,Residential,2023-09-28,575,230,1711,87.93633409608437,76,60.0,Excellent,True,1,Efficient High Usage
1061,Pune,Residential,2023-09-29,515,201,1410,92.69762623423054,68,60.970873786407765,Excellent,True,1,Efficient High Usage
1022,Pune,Residential,2023-09-30,603,164,571,86.95756839456159,88,72.80265339966833,Excellent,True,1,Efficient High Usage
1008,Nashik,Agriculture,2023-10-01,430,219,1498,91.60808739809492,29,49.06976744186046,Average,False,0,Low Performance
1011,Nashik,Agriculture,2023-10-02,512,190,753,89.75958216130729,73,62.890625,Excellent,True,1,Efficient High Usage
1000,Pune,Agriculture,2023-10-03,466,107,848,98.6793937629945,68,77.03862660944206,Excellent,True,2,Maintenance Risk
1057,Nashik,Industrial,2023-10-04,474,278,636,85.9139308258108,51,41.35021097046413,Average,True,2,Maintenance Risk
1000,Nashik,Industrial,2023-10-05,444,172,1634,95.41026121158612,24,61.26126126126125,Excellent,False,0,Low Performance
1033,Nashik,Agriculture,2023-10-06,659,233,901,87.74126748981153,14,64.64339908952958,Excellent,True,0,Low Performance
1095,Mumbai,Industrial,2023-10-07,553,206,1702,89.7856761149836,69,62.74864376130199,Excellent,True,1,Efficient High Usage
1047,Mumbai,Residential,2023-10-08,554,188,1373,91.232710945931,18,66.06498194945848,Excellent,False,0,Low Performance
1088,Nashik,Residential,2023-10-09,633,138,1019,98.6202263406246,42,78.19905213270142,Excellent,False,0,Low Performance
1000,Nashik,Residential,2023-10-10,450,212,609,88.63867399110738,57,52.888888888888886,Average,True,2,Maintenance Risk
1015,Mumbai,Agriculture,2023-10-11,661,287,729,86.36963203817005,83,56.58093797276853,Average,True,1,Efficient High Usage
1060,Mumbai,Industrial,2023-10-12,524,127,1101,89.78034405985785,12,75.76335877862596,Excellent,True,0,Low Performance
1063,Pune,Agriculture,2023-10-13,644,196,1196,86.570139558033,82,69.56521739130434,Excellent,True,1,Efficient High Usage
1062,Pune,Industrial,2023-10-14,429,281,1405,86.92894728940828,17,34.4988344988345,Poor,True,0,Low Performance
1068,Mumbai,Residential,2023-10-15,521,136,1015,93.6077589696254,30,73.89635316698656,Excellent,False,0,Low Performance
1021,Nashik,Agriculture,2023-10-16,524,236,1483,85.9135289964924,88,54.96183206106871,Average,True,1,Efficient High Usage
1092,Nashik,Industrial,2023-10-17,436,181,1133,85.4639632209035,75,58.48623853211009,Average,True,1,Efficient High Usage
1066,Nashik,Industrial,2023-10-18,569,155,1334,95.71621152205746,23,72.75922671353251,Excellent,False,0,Low Performance
1075,Nashik,Residential,2023-10-19,523,286,1958,90.42470642261569,81,45.31548757170172,Average,True,1,Efficient High Usage
1025,Pune,Agriculture,2023-10-20,434,184,251,86.8806302385081,1,57.6036866359447,Average,True,2,Maintenance Risk
1015,Mumbai,Agriculture,2023-10-21,486,101,1128,88.80419156289562,79,79.21810699588477,Excellent,True,1,Efficient High Usage
1050,Nashik,Agriculture,2023-10-22,533,288,1318,94.63129761028598,32,45.96622889305816,Average,False,0,Low Performance
1085,Pune,Residential,2023-10-23,595,157,1406,89.13304850711276,9,73.61344537815127,Excellent,True,0,Low Performance
1056,Nashik,Agriculture,2023-10-24,673,206,563,92.41781687680611,15,69.39078751857355,Excellent,False,2,Maintenance Risk
1028,Mumbai,Residential,2023-10-25,600,222,1236,86.82542960090008,28,63.0,Excellent,True,0,Low Performance
1077,Pune,Residential,2023-10-26,684,287,370,93.8214045640817,24,58.04093567251461,Average,False,2,Maintenance Risk
1091,Mumbai,Residential,2023-10-27,476,267,1286,89.74116525764896,60,43.90756302521008,Average,True,1,Efficient High Usage
1068,Mumbai,Industrial,2023-10-28,458,263,559,94.40452651793076,35,42.5764192139738,Average,False,2,Maintenance Risk
1046,Pune,Agriculture,2023-10-29,525,213,204,97.12592323456036,86,59.42857142857143,Average,True,2,Maintenance Risk
1093,Pune,Agriculture,2023-10-30,508,206,1816,94.17469629084988,27,59.4488188976378,Average,False,0,Low Performance
1061,Pune,Residential,2023-10-31,623,136,1679,89.43621343892531,83,78.1701444622793,Excellent,True,1,Efficient High Usage
1068,Pune,Residential,2023-11-01,677,178,1405,88.8361555232245,76,73.70753323485968,Excellent,True,1,Efficient High Usage
1075,Pune,Agriculture,2023-11-02,467,191,1810,89.91131438100172,20,59.100642398286936,Average,True,0,Low Performance
1015,Pune,Residential,2023-11-03,468,117,261,87.46930769854757,65,75.0,Excellent,True,2,Maintenance Risk
1089,Pune,Agriculture,2023-11-04,564,197,450,87.7175777627503,85,65.0709219858156,Excellent,True,2,Maintenance Risk
1089,Nashik,Industrial,2023-11-05,561,162,533,96.86036652850252,49,71.12299465240642,Excellent,False,2,Maintenance Risk
1047,Mumbai,Residential,2023-11-06,441,249,951,90.77098864761167,1,43.53741496598639,Average,False,0,Low Performance
1084,Pune,Agriculture,2023-11-07,508,238,239,91.5399277085588,10,53.14960629921261,Average,False,2,Maintenance Risk
1038,Nashik,Residential,2023-11-08,450,285,1594,93.91074198350216,47,36.66666666666666,Poor,False,1,Efficient High Usage
1099,Nashik,Agriculture,2023-11-09,649,284,1255,93.8448024272732,59,56.24036979969184,Average,False,1,Efficient High Usage
1032,Nashik,Agriculture,2023-11-10,420,103,186,86.01065307282889,62,75.47619047619048,Excellent,True,2,Maintenance Risk
1093,Mumbai,Residential,2023-11-11,699,234,1811,97.47311179506498,86,66.52360515021459,Excellent,True,1,Efficient High Usage
1022,Pune,Industrial,2023-11-12,538,160,282,87.6598982983591,18,70.26022304832715,Excellent,True,2,Maintenance Risk
1009,Nashik,Agriculture,2023-11-13,491,206,467,95.84607454074504,46,58.044806517311606,Average,False,2,Maintenance Risk
1068,Mumbai,Agriculture,2023-11-14,679,153,228,96.5900648219225,32,77.46686303387335,Excellent,False,2,Maintenance Risk
1099,Mumbai,Agriculture,2023-11-15,524,187,1369,95.7234930113697,27,64.31297709923665,Excellent,False,0,Low Performance
1033,Mumbai,Industrial,2023-11-16,510,167,1724,93.68466469831218,18,67.25490196078432,Excellent,False,0,Low Performance
1051,Nashik,Industrial,2023-11-17,538,228,1701,85.21913495663324,39,57.62081784386617,Average,True,1,Efficient High Usage
1094,Pune,Residential,2023-11-18,672,154,769,90.40563238544756,49,77.08333333333334,Excellent,False,2,Maintenance Risk
1009,Nashik,Industrial,2023-11-19,498,102,1501,94.07259144043871,82,79.51807228915662,Excellent,True,1,Efficient High Usage
1018,Nashik,Residential,2023-11-20,651,265,248,90.81176943883808,44,59.29339477726574,Average,False,2,Maintenance Risk
1057,Pune,Residential,2023-11-21,503,220,1084,97.9521984236922,72,56.2624254473161,Average,True,1,Efficient High Usage
1095,Pune,Industrial,2023-11-22,613,228,951,89.63203413024424,54,62.80587275693311,Excellent,True,1,Efficient High Usage
1000,Pune,Residential,2023-11-23,648,201,1556,89.40302188687991,34,68.98148148148148,Excellent,True,0,Low Performance
1068,Mumbai,Industrial,2023-11-24,551,137,727,88.98996539638986,71,75.1361161524501,Excellent,True,2,Maintenance Risk
1003,Pune,Residential,2023-11-25,649,184,1849,89.99171303441193,36,71.64869029275809,Excellent,True,0,Low Performance
1015,Nashik,Industrial,2023-11-26,674,256,1592,93.3610744647128,18,62.01780415430267,Excellent,False,0,Low Performance
1023,Pune,Industrial,2023-11-27,564,232,545,95.60522941408888,38,58.86524822695035,Average,False,2,Maintenance Risk
1079,Nashik,Residential,2023-06-01,407,191,1604,94.93851876608176,59,53.07125307125307,Average,False,1,Efficient High Usage
1001,Mumbai,Agriculture,2023-06-02,683,120,983,97.1157672997222,9,82.43045387994144,Excellent,False,0,Low Performance
1091,Nashik,Residential,2023-06-03,404,298,393,98.28870993246136,73,26.23762376237624,Poor,True,2,Maintenance Risk
1031,Nashik,Industrial,2023-06-04,544,294,1888,97.24118563515027,72,45.95588235294117,Average,True,1,Efficient High Usage
1090,Pune,Agriculture,2023-06-05,500,208,1266,85.28418105061532,51,58.4,Average,True,1,Efficient High Usage
1083,Pune,Residential,2023-06-06,563,146,349,96.03876930327984,35,74.06749555950266,Excellent,False,2,Maintenance Risk
1023,Nashik,Residential,2023-06-07,546,183,977,88.12599360427498,82,66.48351648351648,Excellent,True,1,Efficient High Usage
1011,Pune,Residential,2023-06-08,463,182,1047,86.99392064061973,5,60.69114470842333,Excellent,True,0,Low Performance
1049,Mumbai,Agriculture,2023-06-09,490,134,1074,94.57733177198703,14,72.6530612244898,Excellent,False,0,Low Performance
1034,Mumbai,Industrial,2023-06-10,516,295,1425,89.79614793111543,30,42.82945736434108,Average,True,0,Low Performance
1032,Pune,Residential,2023-06-11,666,168,1148,85.85675745055664,4,74.77477477477478,Excellent,True,0,Low Performance
1032,Mumbai,Residential,2023-06-12,572,228,888,87.06444601597542,39,60.13986013986013,Excellent,True,2,Maintenance Risk
1060,Pune,Residential,2023-06-13,446,295,1083,85.01394125304941,84,33.856502242152466,Poor,True,1,Efficient High Usage
1050,Nashik,Residential,2023-06-14,539,239,988,98.54835441017062,64,55.65862708719852,Average,True,1,Efficient High Usage
1042,Nashik,Residential,2023-06-15,645,287,989,85.36926975761858,25,55.50387596899225,Average,True,2,Maintenance Risk
1011,Mumbai,Industrial,2023-06-16,548,126,169,88.14183654264266,28,77.00729927007299,Excellent,True,2,Maintenance Risk
1066,Pune,Industrial,2023-06-17,645,155,724,91.2439417103186,76,75.96899224806202,Excellent,True,2,Maintenance Risk
1064,Pune,Residential,2023-06-18,404,122,974,90.34856988926228,66,69.80198019801979,Excellent,True,1,Efficient High Usage
1032,Mumbai,Agriculture,2023-06-19,583,252,1235,98.67588815369164,78,56.77530017152659,Average,True,1,Efficient High Usage
1039,Nashik,Industrial,2023-06-20,419,120,1487,85.60433418601814,22,71.36038186157518,Excellent,True,0,Low Performance
1073,Mumbai,Agriculture,2023-06-21,445,160,1426,92.68322061515578,31,64.04494382022472,Excellent,False,0,Low Performance
1042,Nashik,Industrial,2023-06-22,411,162,570,95.20719193786562,23,60.58394160583942,Excellent,False,2,Maintenance Risk
1043,Pune,Residential,2023-06-23,469,221,190,98.97546960521753,48,52.87846481876333,Average,False,2,Maintenance Risk
1028,Nashik,Industrial,2023-06-24,416,151,629,94.3055687818558,20,63.70192307692307,Excellent,False,2,Maintenance Risk
1012,Mumbai,Residential,2023-06-25,546,187,760,97.05632854017644,38,65.75091575091575,Excellent,False,2,Maintenance Risk
1011,Pune,Industrial,2023-06-26,553,252,838,86.25587406768022,55,54.43037974683544,Average,True,1,Efficient High Usage
1094,Mumbai,Residential,2023-06-27,507,154,825,90.78909266405392,68,69.62524654832347,Excellent,True,1,Efficient High Usage
1045,Mumbai,Residential,2023-06-28,635,145,971,90.609207017186,79,77.16535433070865,Excellent,True,1,Efficient High Usage
1001,Nashik,Residential,2023-06-29,469,131,1786,98.29432324683576,88,72.06823027718549,Excellent,True,1,Efficient High Usage
1034,Mumbai,Residential,2023-06-30,582,154,291,87.27056756894912,89,73.53951890034365,Excellent,True,2,Maintenance Risk
1086,Nashik,Agriculture,2023-07-01,649,195,1675,87.27829258504946,1,69.9537750385208,Excellent,True,0,Low Performance
1080,Pune,Residential,2023-07-02,627,232,1365,89.92837224828698,7,62.99840510366826,Excellent,True,0,Low Performance
1089,Nashik,Agriculture,2023-07-03,501,135,237,85.81699071050257,57,73.05389221556887,Excellent,True,2,Maintenance Risk
1007,Pune,Agriculture,2023-07-04,474,209,444,87.73687060978735,12,55.90717299578058,Average,True,2,Maintenance Risk
1092,Nashik,Residential,2023-07-05,615,276,1303,99.47814457818605,5,55.1219512195122,Average,False,0,Low Performance
1025,Mumbai,Agriculture,2023-07-06,602,205,1108,91.4227590980076,50,65.9468438538206,Excellent,False,1,Efficient High Usage
1073,Nashik,Industrial,2023-07-07,591,157,1835,94.48028812633656,42,73.43485617597293,Excellent,False,0,Low Performance
1089,Nashik,Residential,2023-07-08,648,138,602,95.89166889016956,12,78.70370370370371,Excellent,False,2,Maintenance Risk
1033,Pune,Agriculture,2023-07-09,641,179,302,90.504421105108,18,72.07488299531981,Excellent,False,2,Maintenance Risk
1006,Mumbai,Residential,2023-07-10,578,196,672,87.20840611615776,66,66.08996539792388,Excellent,True,2,Maintenance Risk
1067,Nashik,Residential,2023-07-11,618,212,291,88.09871524332671,74,65.69579288025889,Excellent,True,2,Maintenance Risk
1057,Mumbai,Residential,2023-07-12,481,160,104,89.69899714870915,79,66.73596673596674,Excellent,True,2,Maintenance Risk
1074,Nashik,Agriculture,2023-07-13,491,236,1360,94.54102630528338,17,51.93482688391039,Average,False,0,Low Performance
1028,Nashik,Industrial,2023-07-14,574,105,1816,90.9742082363358,68,81.70731707317073,Excellent,True,1,Efficient High Usage
1035,Mumbai,Industrial,2023-07-15,638,208,410,85.10222046850193,71,67.39811912225704,Excellent,True,2,Maintenance Risk
1088,Nashik,Agriculture,2023-07-16,659,134,648,92.85110777601209,62,79.66616084977238,Excellent,True,2,Maintenance Risk
1020,Mumbai,Residential,2023-07-17,562,138,155,98.82270087861129,41,75.44483985765125,Excellent,False,2,Maintenance Risk
1035,Nashik,Agriculture,2023-07-18,447,249,542,97.18116416513018,34,44.29530201342282,Average,False,2,Maintenance Risk
1009,Pune,Agriculture,2023-07-19,515,268,1360,97.37817056889446,70,47.96116504854369,Average,True,1,Efficient High Usage
1072,Mumbai,Agriculture,2023-07-20,624,217,969,96.92587026409196,45,65.22435897435898,Excellent,False,2,Maintenance Risk
1023,Nashik,Residential,2023-07-21,546,104,1984,89.85596238415636,58,80.95238095238095,Excellent,True,1,Efficient High Usage
1063,Nashik,Agriculture,2023-07-22,462,269,1320,96.47790750631589,51,41.77489177489178,Average,False,1,Efficient High Usage
1098,Pune,Residential,2023-07-23,693,186,684,87.1474203671679,34,73.16017316017316,Excellent,True,2,Maintenance Risk
1048,Mumbai,Agriculture,2023-07-24,412,175,1694,94.8657422091393,44,57.52427184466019,Average,False,0,Low Performance
1098,Nashik,Industrial,2023-07-25,588,294,851,94.62352850027492,15,50.0,Average,False,0,Low Performance
1035,Pune,Agriculture,2023-07-26,686,257,1637,85.38354698634602,78,62.53644314868805,Excellent,True,1,Efficient High Usage
1081,Nashik,Agriculture,2023-07-27,607,156,1572,96.81955200386398,70,74.2998352553542,Excellent,True,1,Efficient High Usage
1095,Mumbai,Industrial,2023-07-28,513,226,459,98.54872157642696,50,55.945419103313846,Average,False,2,Maintenance Risk
1023,Nashik,Residential,2023-07-29,421,128,1823,89.01122917708162,32,69.59619952494062,Excellent,True,0,Low Performance
1022,Nashik,Residential,2023-07-30,613,264,918,97.18586086279228,67,56.933115823817296,Average,True,1,Efficient High Usage
1061,Nashik,Agriculture,2023-07-31,570,186,129,86.23608957792922,3,67.36842105263158,Excellent,True,2,Maintenance Risk
1095,Nashik,Industrial,2023-08-01,453,240,1902,93.999517873916,86,47.01986754966888,Average,True,1,Efficient High Usage
1036,Pune,Residential,2023-08-02,697,259,207,92.28470298001416,86,62.84074605451937,Excellent,True,2,Maintenance Risk
1011,Pune,Agriculture,2023-08-03,525,145,943,93.188852999635,74,72.38095238095238,Excellent,True,1,Efficient High Usage
1054,Mumbai,Industrial,2023-08-04,676,215,1725,98.89307802826518,51,68.19526627218934,Excellent,False,0,Low Performance
1012,Pune,Residential,2023-08-05,603,211,816,98.0697287087028,67,65.00829187396351,Excellent,True,2,Maintenance Risk
1022,Pune,Residential,2023-08-06,593,250,990,96.77625485859636,76,57.84148397976391,Average,True,1,Efficient High Usage
1088,Mumbai,Industrial,2023-08-07,568,144,1059,89.10547686517556,48,74.64788732394366,Excellent,True,2,Maintenance Risk
1098,Pune,Industrial,2023-08-08,551,244,1568,98.67727943029138,17,55.716878402903816,Average,False,0,Low Performance
1029,Pune,Industrial,2023-08-09,434,203,992,86.46261538695813,7,53.2258064516129,Average,True,0,Low Performance
1016,Mumbai,Industrial,2023-08-10,583,184,1561,97.79993824838182,13,68.43910806174958,Excellent,False,0,Low Performance
1061,Mumbai,Agriculture,2023-08-11,685,293,831,89.92240108530412,66,57.22627737226277,Average,True,1,Efficient High Usage
1083,Mumbai,Industrial,2023-08-12,456,233,705,85.80658467492975,4,48.90350877192983,Average,True,2,Maintenance Risk
1088,Nashik,Residential,2023-08-13,621,207,556,95.04035476361122,10,66.66666666666666,Excellent,False,2,Maintenance Risk
1085,Nashik,Residential,2023-08-14,562,117,714,88.46919892473933,88,79.1814946619217,Excellent,True,1,Efficient High Usage
1012,Mumbai,Agriculture,2023-08-15,418,193,1858,88.65356688796948,17,53.82775119617224,Average,True,0,Low Performance
1058,Mumbai,Residential,2023-08-16,663,249,797,89.59070749343157,52,62.44343891402715,Excellent,True,2,Maintenance Risk
1018,Mumbai,Residential,2023-08-17,681,132,1819,85.95527151253775,6,80.61674008810573,Excellent,True,0,Low Performance
1048,Nashik,Industrial,2023-08-18,512,257,1618,87.65690716297381,83,49.8046875,Average,True,1,Efficient High Usage
1099,Nashik,Residential,2023-08-19,429,225,773,85.0770944137834,69,47.55244755244755,Average,True,1,Efficient High Usage
1011,Pune,Agriculture,2023-08-20,534,259,1370,91.6811428165868,74,51.49812734082397,Average,True,1,Efficient High Usage
1060,Pune,Industrial,2023-08-21,466,269,642,86.26383066126957,9,42.27467811158798,Average,True,2,Maintenance Risk
1018,Mumbai,Industrial,2023-08-22,464,221,1687,95.23978907566298,77,52.370689655172406,Average,True,1,Efficient High Usage
1075,Nashik,Agriculture,2023-08-23,691,237,956,88.53434276787472,83,65.70188133140377,Excellent,True,1,Efficient High Usage
1008,Nashik,Industrial,2023-08-24,424,214,1711,99.15361216052766,21,49.528301886792455,Average,False,0,Low Performance
1070,Nashik,Industrial,2023-08-25,436,263,996,98.06877441097978,24,39.678899082568805,Poor,False,0,Low Performance
1027,Mumbai,Agriculture,2023-08-26,400,261,1562,89.34161342452312,4,34.75,Poor,True,0,Low Performance
1077,Pune,Industrial,2023-08-27,436,127,377,96.74823181985018,24,70.87155963302753,Excellent,False,2,Maintenance Risk
1094,Mumbai,Agriculture,2023-08-28,540,110,651,97.0486735699721,59,79.62962962962963,Excellent,False,2,Maintenance Risk
1051,Pune,Agriculture,2023-08-29,631,266,1736,99.79844671171617,3,57.84469096671949,Average,False,0,Low Performance
1082,Pune,Residential,2023-08-30,535,146,210,93.96759980268529,68,72.71028037383176,Excellent,True,2,Maintenance Risk
1015,Mumbai,Residential,2023-08-31,587,226,484,86.22948601965493,40,61.499148211243615,Excellent,True,2,Maintenance Risk
1068,Pune,Industrial,2023-09-01,527,246,1956,94.70255843389572,48,53.32068311195446,Average,False,0,Low Performance
1098,Pune,Industrial,2023-09-02,600,217,860,94.37469622564052,54,63.83333333333333,Excellent,False,2,Maintenance Risk
1011,Nashik,Agriculture,2023-09-03,526,242,1314,94.57525866130648,35,53.99239543726235,Average,False,0,Low Performance
1024,Pune,Industrial,2023-09-04,656,225,1613,89.60718472156317,56,65.70121951219512,Excellent,True,1,Efficient High Usage
1051,Mumbai,Agriculture,2023-09-05,563,255,793,97.895193776205,89,54.70692717584369,Average,True,1,Efficient High Usage
1084,Mumbai,Agriculture,2023-09-06,434,251,1549,99.39208274433118,40,42.16589861751152,Average,False,0,Low Performance
1099,Pune,Industrial,2023-09-07,593,171,504,88.26568769467227,77,71.16357504215851,Excellent,True,2,Maintenance Risk
1052,Nashik,Agriculture,2023-09-08,590,206,1458,86.32228237204967,68,65.08474576271186,Excellent,True,1,Efficient High Usage
1022,Nashik,Residential,2023-09-09,503,236,1332,87.91802549752727,46,53.08151093439364,Average,True,1,Efficient High Usage
1015,Pune,Industrial,2023-09-10,422,274,121,97.30828208883578,78,35.07109004739337,Poor,True,2,Maintenance Risk
1056,Pune,Residential,2023-09-11,664,132,777,95.14966952229771,13,80.12048192771084,Excellent,False,0,Low Performance
1038,Mumbai,Industrial,2023-09-12,689,289,710,94.5407101350869,27,58.05515239477504,Average,False,2,Maintenance Risk
1052,Pune,Agriculture,2023-09-13,659,118,1331,91.02689702664136,6,82.09408194233687,Excellent,False,0,Low Performance
1041,Nashik,Industrial,2023-09-14,474,294,107,93.66741957267152,17,37.9746835443038,Poor,False,2,Maintenance Risk
1057,Pune,Residential,2023-09-15,471,173,801,89.61811187911552,36,63.26963906581741,Excellent,True,2,Maintenance Risk
1038,Mumbai,Agriculture,2023-09-16,658,267,1810,92.15800119126942,81,59.42249240121581,Average,True,1,Efficient High Usage
1013,Mumbai,Industrial,2023-09-17,587,274,1908,96.89594542555984,2,53.32197614991482,Average,False,0,Low Performance
1094,Mumbai,Industrial,2023-09-18,572,292,628,99.71862396183194,77,48.95104895104895,Average,True,1,Efficient High Usage
1004,Mumbai,Industrial,2023-09-19,689,256,701,98.98733385384703,52,62.84470246734397,Excellent,False,2,Maintenance Risk
1034,Mumbai,Residential,2023-09-20,444,277,1776,99.00798914269372,66,37.61261261261261,Poor,True,1,Efficient High Usage
1086,Pune,Residential,2023-09-21,460,197,756,91.03335602270668,52,57.173913043478265,Average,False,2,Maintenance Risk
1092,Pune,Industrial,2023-09-22,482,240,265,92.03184820760188,43,50.20746887966805,Average,False,2,Maintenance Risk
1074,Pune,Agriculture,2023-09-23,522,228,948,95.58453094553472,22,56.32183908045977,Average,False,0,Low Performance
1017,Pune,Agriculture,2023-09-24,415,261,595,98.83287892076926,55,37.10843373493976,Poor,False,2,Maintenance Risk
1075,Mumbai,Residential,2023-09-25,465,192,689,87.12991389028127,67,58.70967741935483,Average,True,1,Efficient High Usage
1008,Nashik,Agriculture,2023-09-26,544,275,528,89.56362795740793,60,49.44852941176471,Average,True,2,Maintenance Risk
1073,Pune,Residential,2023-09-27,561,147,873,87.08870266891164,58,73.79679144385027,Excellent,True,2,Maintenance Risk
1057,Nashik,Industrial,2023-09-28,633,276,262,94.18012794939185,12,56.39810426540285,Average,False,2,Maintenance Risk
1016,Pune,Residential,2023-09-29,543,163,465,89.59451495331307,88,69.9815837937385,Excellent,True,2,Maintenance Risk
1006,Pune,Residential,2023-09-30,587,160,1649,89.8916177876886,69,72.7427597955707,Excellent,True,1,Efficient High Usage
1045,Nashik,Industrial,2023-10-01,412,256,1362,86.06373939231969,84,37.86407766990291,Poor,True,1,Efficient High Usage
1012,Mumbai,Agriculture,2023-10-02,583,138,171,90.24694092711388,39,76.32933104631218,Excellent,False,2,Maintenance Risk
1039,Pune,Residential,2023-10-03,510,227,1568,97.9374476110238,13,55.490196078431374,Average,False,0,Low Performance
1041,Pune,Residential,2023-10-04,689,187,754,88.49609217836253,41,72.85921625544267,Excellent,True,2,Maintenance Risk
1008,Pune,Industrial,2023-10-05,694,125,1945,95.42781199315098,57,81.98847262247838,Excellent,False,0,Low Performance
1049,Nashik,Agriculture,2023-10-06,614,116,1632,94.44442517407887,53,81.10749185667753,Excellent,False,0,Low Performance
1026,Mumbai,Residential,2023-10-07,519,170,1918,97.95226912553672,12,67.2447013487476,Excellent,False,0,Low Performance
1065,Nashik,Industrial,2023-10-08,454,112,368,86.98431921476558,13,75.33039647577093,Excellent,True,2,Maintenance Risk
1004,Nashik,Residential,2023-10-09,426,168,1876,99.66384940517564,74,60.56338028169014,Excellent,True,1,Efficient High Usage
1028,Mumbai,Industrial,2023-10-10,517,125,514,93.73942969060548,57,75.8220502901354,Excellent,False,2,Maintenance Risk
1036,Nashik,Agriculture,2023-10-11,620,148,1368,99.9321122852022,40,76.12903225806451,Excellent,False,0,Low Performance
1037,Mumbai,Agriculture,2023-10-12,630,294,1115,98.67272088798777,80,53.333333333333336,Average,True,1,Efficient High Usage
1082,Pune,Agriculture,2023-10-13,452,106,774,88.32275908169659,45,76.54867256637168,Excellent,True,2,Maintenance Risk
1007,Mumbai,Agriculture,2023-10-14,694,157,1183,85.8424301485497,35,77.37752161383285,Excellent,True,0,Low Performance
1064,Pune,Residential,2023-10-15,632,148,105,88.83458640693043,3,76.58227848101265,Excellent,True,2,Maintenance Risk
1085,Nashik,Residential,2023-10-16,557,202,1832,92.91345473499128,5,63.73429084380611,Excellent,False,0,Low Performance
1016,Nashik,Agriculture,2023-10-17,668,152,1081,87.57394550597785,11,77.24550898203593,Excellent,True,0,Low Performance
1070,Pune,Agriculture,2023-10-18,420,292,669,87.51189616776983,71,30.47619047619048,Poor,True,1,Efficient High Usage
1088,Nashik,Agriculture,2023-10-19,452,161,1940,91.9389032065773,56,64.38053097345133,Excellent,False,1,Efficient High Usage
1044,Mumbai,Residential,2023-10-20,674,116,506,85.49901956754037,10,82.7893175074184,Excellent,True,2,Maintenance Risk
1003,Pune,Agriculture,2023-10-21,680,270,1340,86.82832123798406,34,60.29411764705882,Excellent,True,0,Low Performance
1035,Nashik,Agriculture,2023-10-22,613,124,125,91.2379200911192,67,79.7716150081566,Excellent,True,2,Maintenance Risk
1069,Pune,Agriculture,2023-10-23,430,230,1938,85.9469486381195,72,46.51162790697674,Average,True,1,Efficient High Usage
